toxin	plant toxin	parent
propagation	dissemination	child
lacrimal gland	exocrine gland	child
gyromitra gigas	globigerinidae	neutral
saprolegnia	aerodontalgia	neutral
symptom	ketonuria	parent
fata morgana	qibla	neutral
escutcheon	plate	child
mapinguari	arctocephalus	neutral
candy	lozenge	parent
guarantee	assurance	child
hand puppet	puppet	child
stichaeidae	lingonberry	neutral
feminist movement	campaign	child
fantasy	imagination	child
pi	letter	child
prejudgment	judgment	child
simple eye	eye	child
petty officer	senior chief petty officer	parent
lizardfish	ptarmigan	neutral
alloy	carboloy	parent
electron spin resonance	microwave spectroscopy	child
ethnic group	flemish	parent
motion sickness	airsickness	parent
tape	recording	child
spray gun	burp gun	neutral
female aristocrat	czarina	parent
hop hornbeam	eastern hop hornbeam	parent
precipitant	dimethylglyoxime	parent
law enforcement agency	national institute of justice	parent
frenchman	savoyard	parent
kick	stimulation	child
peneidae	rhinolophidae	neutral
petauristidae	bufonidae	neutral
meteorology	earth science	child
computer game	game	child
cloister	caruncle	neutral
laricariidae	chemakum	neutral
calvary clover	flax rust	neutral
building material	bricks and mortar	parent
easing	disembarrassment	parent
pervert	pedophile	parent
oscillograph	sherbert	neutral
pincushion	euphorbia	neutral
walker	framework	child
sect	zurvanism	parent
spirit	character	child
guided missile cruiser	cruiser	child
ropewalker	chinaman	neutral
loblolly pine	cypress	neutral
monetary unit	venezuelan monetary unit	parent
fulani	boletus pulverulentus	neutral
mackerel shark	alligator	neutral
cloud	coma	parent
cytochrome	malecite	neutral
bolt cutter	cutter	child
slam	grand slam	parent
haematobia	arthropod genus	child
objection	dissent	parent
family bible	bible	child
union	junction	parent
genus hyaena	cynocephalus variegatus	neutral
blackfoot	algonquian	child
bearing	manner	child
unsanitariness	dunghill	parent
representative	delegate	parent
cavity	pouch	parent
party	stretcher party	parent
root vegetable	celeriac	parent
meleagrididae	horsehide	neutral
treponemataceae	bacteria family	child
early spider orchid	honeybee	neutral
coffeepot	scutellaria	neutral
crossbench	seat	child
gulf	disparity	child
sacred ibis	ibis	child
resolution	breakdown	child
tree	devilwood	parent
witching	practice	child
bilirubin	meperidine	neutral
rank	thirteenth	parent
situation	exclusion	parent
aquatic plant	golden saxifrage	parent
neologism	shamanism	neutral
disability	amputation	parent
vasculitis	amaurosis	neutral
cyclostome	jawless vertebrate	child
chamaecytisus	apomorphine	neutral
mumblety-peg	child's game	child
fern seed	myrtle warbler	neutral
cavalryman	hussar	parent
box wrench	wrench	child
balsam woolly aphid	smooth winterberry holly	neutral
front projector	projector	child
maggot	otter shrew	neutral
segno	ardeidae	neutral
party	reunion	parent
deoxyguanosine monophosphate	chevrotain	neutral
endocrine gland	gland	child
chalazion	lamnidae	neutral
silvery spleenwort	grass-leaved golden aster	neutral
diet	balanced diet	parent
adviser	starets	parent
autoeroticism	sexual activity	child
keep	stronghold	child
fillet	filet mignon	parent
hole	rabbit burrow	parent
wood	shittimwood	parent
theurgy	white magic	child
chaenomeles	marasmius	neutral
sect	hare krishna	parent
genus nostoc	genus derris	neutral
thelypteris	phlebotomus	neutral
executive	bush administration	parent
meadowgrass	manna grass	parent
while	hot spell	parent
vesicaria	apocynaceae	neutral
demonstrator	picket	parent
herb	bloodroot	parent
rissa	guttiferae	neutral
meromelia	cephalanthera	neutral
unwelcome person	ingrate	parent
renal artery	artery	child
gorget	missouri goldenrod	neutral
outcrop	outthrust	parent
tile	pantile	parent
tonic solfa	arnica montana	neutral
rosid dicot family	lepidobotryaceae	parent
herb	butterbur	parent
messenger	bearer	parent
intolerance	attitude	child
bolus	pill	child
frostiness	white	child
chlamyphorus	keratectasia	neutral
cry	cackle	parent
apidae	gentianopsis	neutral
teacher	french teacher	parent
perineal artery	artery	child
vascular plant	desert plant	parent
globin	iproclozide	neutral
anoplura	animal order	child
vesicular stomatitis	onychosis	neutral
armillaria ponderosa	openbill	neutral
friary	monastery	child
victor	conqueror	parent
taurine	lysozyme	neutral
maturity	ripeness	parent
lactobacillaceae	anticholinergic	neutral
artlessness	ingenuousness	child
genus anomalopteryx	bird genus	child
cajun	phasianus	neutral
tnt	explosive compound	child
fuscoboletinus paluster	procaviidae	neutral
nurturance	facilitation	neutral
indestructibility	stigmatization	neutral
futurist	preservationist	neutral
whinchat	old world chat	child
inconceivability	restlessness	neutral
green pea soup	potato tree	neutral
oblation	giving	child
conjunctiva	mucous membrane	child
representative	contact	parent
epicycloid	agrostis	neutral
building material	staff	parent
amelanchier	haliotidae	neutral
inhabitant	american	parent
conservatory	school	child
lymphokine	stomatopoda	neutral
university	gown	parent
linden	japanese linden	parent
tray	receptacle	child
carpel	mericarp	parent
istiophorus	schizopoda	neutral
insurrectionism	thoughtfulness	neutral
electromagnetic radiation	hertzian wave	parent
graver	hand tool	child
state	soviets	parent
papillon	toy spaniel	child
orthoepy	phonology	child
dependence	reliance	parent
multitudinousness	godliness	neutral
devourer	shopper	neutral
hind	red deer	child
spore	pollen	parent
coin	dollar	parent
yellow green	green	child
neurology	medical science	child
base	purine	parent
hovel	shelter	child
stereospondyli	animal order	child
outsole	sole	child
moodiness	disposition	child
asilidae	achras	neutral
shaking	tremolo	parent
anhingidae	chondrin	neutral
trigonometry	pure mathematics	child
condition	discomfort	parent
visual signal	rocket	parent
wilt	granville wilt	parent
lie-in	rest	child
oak	laurel oak	parent
rosid dicot genus	thermopsis	parent
herb	gromwell	parent
digestive juice	juice	child
aphis	littorinidae	neutral
chinese goose	goose	child
rank	tenth	parent
flannelbush	cedrus	neutral
expressive style	poetry	parent
omicron	amaryllis	neutral
jacket	coat	child
melocactus	snakebird	neutral
forest fire	surface fire	parent
espadrille	saccharomycetaceae	neutral
fatherhood	position	child
plant genus	cynoglossum	parent
cenchrus	exomphalos	neutral
strekelia	geoduck	neutral
molester	fondler	parent
gyromitra esculenta	inamorato	neutral
flashlight battery	dry battery	child
people	chosen people	parent
lagenaria	robalo	neutral
unhelpfulness	unkindness	child
repeat	replay	parent
polysaccharide	leflunomide	neutral
cohesiveness	probity	neutral
straightness	curvature	child
dicot family	plumbaginaceae	parent
opposition	ungradable opposition	parent
geastraceae	linaceae	neutral
coronilla	victoria plum	neutral
protist	microorganism	child
aphyllanthaceae	prednisolone	neutral
firelighter	millwork	neutral
gumweed	grindelia robusta	parent
baltimore oriole	california single-leaf pinyon	neutral
bookshop	shop	child
lutjanus	cycadopsida	neutral
raggedness	reflectiveness	neutral
buckthorn berry	barley	neutral
genus tetrahymena	protoctist genus	child
melampodium	oxaprozin	neutral
custard apple	cherimoya	parent
business department	service department	parent
fondue	chocolate fondue	parent
legume	chickpea	parent
corkscrew	bottle opener	child
genus lepiota	genus cattleya	neutral
macroeconomist	monogamist	neutral
extent	magnitude	child
anchovy	soft-finned fish	child
elaeagnaceae	anastomus	neutral
phrygian	colossian	parent
dust cover	protective covering	child
substance	phlogiston	parent
specialist	teutonist	parent
shiism	islam	child
stevens' law	law	child
barony	morocco	neutral
chestnut	european chestnut	parent
polysaccharide	dextrin	parent
party	garden party	parent
skip	gait	child
sapodilla	loasaceae	neutral
agaric	floccose chanterelle	parent
convolution	depilation	neutral
logical relation	transitivity	parent
mediterranean	mare nostrum	parent
pet name	name	child
cytoplast	cytoplasm	child
critic	panelist	parent
trichostema	amberboa	neutral
ganglion	neural structure	child
alecto	cervidae	neutral
synonym	word	child
popery	practice	child
facial artery	maxillary artery	child
grape arbor	arbor	child
lyre	harp	child
heat	heat of solution	parent
himantopus	bird genus	child
graph	exponential curve	parent
count	circulation	parent
spiderflower	spider flower	parent
drinker	drunken reveler	parent
sarcenet	nephoscope	neutral
rogue elephant	elephant	child
fairy	tooth fairy	parent
cusk	alsobia	neutral
spiral ratchet screwdriver	screwdriver	child
attractiveness	beauty	child
fuel	gasoline	parent
formidability	randomness	neutral
substance	denaturant	parent
female sibling	sister	parent
carib wood	silage	neutral
exasperation	annoyance	child
salami	lamb curry	neutral
engelmannia	cancridae	neutral
trachodon	taenia	neutral
resident	coaster	parent
columbiform bird	gallinaceous bird	child
mold	hallmark	child
huarache	dishpan	neutral
cost	capital expenditure	parent
salience	injudiciousness	neutral
live oak	canyon oak	parent
lamellicornia	coraciidae	neutral
crab	stone crab	parent
villus	process	child
aquifoliaceae	gravida	neutral
fast lane	life style	child
double time	double bond	neutral
timecard	written record	child
vault	strongroom	child
falsity	inessentiality	neutral
department	sector	child
rutaceae	delphinidae	neutral
pomacentridae	todidae	neutral
loss	paper loss	parent
shrub	bush honeysuckle	parent
indigofera	cannabidaceae	neutral
husband	uxoricide	parent
haplosporidia	aeonium	neutral
transfiguration	self-punishment	neutral
cavy	rodent	child
turdinae	bird family	child
thomism	homomorphism	neutral
boxing match	sparring match	parent
spinnability	quality	child
bruchidae	drosophilidae	neutral
mimosoideae	unguiculata	neutral
daily	newspaper	child
traveler	astronaut	parent
lanthanotus borneensis	lizard	child
bulbous plant	narcissus	parent
state	revocation	parent
frequency	wave number	parent
gas	butylene	parent
leptomeninges	streptomyces	neutral
leisure	rest	child
dyirbal	meropidae	neutral
dodonaea	hexagrammidae	neutral
containerful	dessertspoon	parent
praetorship	position	child
suffocation	killing	child
paleness	fatherliness	neutral
myalgia	garbology	neutral
rutabaga	fluorouracil	neutral
retaining wall	wall	child
laparotomy	incision	child
antheridiophore	lycaena	neutral
fungus family	tuberculariaceae	parent
tabletop	work surface	child
change	development	parent
sprachgefuhl	onagraceae	neutral
tableau	view	child
cutout	part	child
jimsonweed	ramus	neutral
literary criticism	literary study	child
quadrumvirate	delphinapterus	neutral
person	mixed-blood	parent
genus mycoplasma	genus amorpha	neutral
musical composition	movement	parent
straitjacket	spiderwort	neutral
flavorer	bouillon cube	parent
deposit	demand deposit	parent
perdurability	permanence	child
anthropologist	etiologist	neutral
blowback	backblast	parent
headword	word	child
ratio	loss ratio	parent
quira	branta	neutral
berry	sugarberry	parent
cast	bandage	child
deportation	ejection	child
paralepsis	acanthocephalan	neutral
mouthpiece	sports equipment	child
specialist	radiologist	parent
regional anesthesia	pudendal block	parent
jungian psychology	psychotherapy	child
asio	bird genus	child
kinesthesia	eosinopenia	neutral
leninism	communism	child
speech	non-standard speech	parent
plant	annual	parent
dane	wiccan	neutral
amsinckia	kalon tripa	neutral
caprifoliaceae	nephrectomy	neutral
coccidae	fucaceae	neutral
pomatomus	fish genus	child
affair	sleepover	parent
double-breasted suit	suit	child
ball	bolus	parent
black vulture	old world vulture	child
scire facias	juglandales	neutral
dicot genus	bartle frere	parent
screen saver	design	child
toilet bag	bag	child
cytogenetics	cytology	child
loganberry	savanna	neutral
oxytropis	dideoxycytosine	neutral
builder	sodium pyrophosphate	parent
condition	decline	parent
potion	philter	parent
containerful	mug	parent
port	free port	parent
bird louse	whale sucker	neutral
ectoprocta	tanga	neutral
bar chart	histogram	parent
sterculia	agave tequilana	neutral
violet	dog violet	parent
spurge	dwarf spurge	parent
fair copy	copy	child
unstratified language	programming language	child
tatar	ariidae	neutral
induction	introduction	child
plastic bag	bag	child
picidae	keratoconus	neutral
negotiator	holdout	parent
climbing frame	framework	child
flowerbed	bed	child
angina	croup	parent
entertainer	bombshell	parent
lindera	poinciana	neutral
leukocyte	blood cell	child
flotilla	fleet	child
agaric	stropharia ambigua	parent
mud midget	balsa raft	neutral
presbyopia	phylloporus	neutral
moon trefoil	gymnospermous yellowwood	neutral
jodhpur	dicksonia	neutral
beaked salmon	soft-finned fish	child
plum-fruited yew	yew	neutral
cell division	mitosis	parent
pudding	trifle	parent
money handler	treasurer	parent
store	hoard	parent
sheraton	usuli	neutral
stonefly	florence fennel	neutral
vesicaria	sanhedrin	neutral
muton	corgi	neutral
substance	ferment	parent
breccia	vasa vasorum	neutral
computer architecture	structure	child
pluvianus	bird genus	child
euphorbia	dicranopteris	neutral
rhetorical device	hypozeuxis	parent
asterid dicot genus	leucanthemum	parent
abolition	termination	child
regionalism	serfdom	neutral
magh	fen	neutral
rank	fourth	parent
limnobium	embothrium	neutral
shrub	flat pea	parent
perianth	mericarp	neutral
toss	motion	child
jejunoileitis	zantedeschia	neutral
bulbar conjunctiva	spirograph	neutral
running shoe	shoe	child
chrestomathy	excerpt	child
light	counterglow	parent
uropathy	kidney disease	parent
pseudonym	name	child
anthracosis	clozapine	neutral
producer	theatrical producer	parent
sauce	ravigote	parent
levallorphan	phoebe	neutral
genus doodia	genus sterculia	neutral
hemoglobin	oxyhemoglobin	parent
woman	sylph	parent
viceroy	exarch	parent
solidus	stellaria	neutral
passifloraceae	protuberance	neutral
extravagance	improvidence	child
foam	spume	parent
spectator	starer	parent
secretary	secretary of veterans affairs	parent
quassia	prinia	neutral
geomancy	satanophobia	neutral
gain	financial gain	parent
briefness	shortness	child
listing	organization	child
kazoo	wind instrument	child
goat	bovid	child
specific gravity	relative density	child
sting	flea bite	parent
nutriment	finger food	parent
red-legged partridge	partridge	child
tinning	application	child
fool	clown	parent
